timestamp,vehicle_id,speed,throttle,brake,steering_angle,battery_soc,battery_voltage,battery_current,battery_temperature,motor_temperature,motor_rpm,motor_torque,cabin_temperature,ac_power,charging_status,latitude,longitude,driving_profile
2024-01-01 01:00:40.300,EV-0002,80.21,24.72,0.0,0.0,96.71,397.0,58.01,26.88,58.26,6705.0,133.94,22.47,3.71,3,31.234496,121.478375,balanced
2024-01-01 01:00:40.400,EV-0002,80.14,26.81,0.0,0.0,96.35,396.79,91.64,24.96,59.05,6691.0,150.24,22.16,2.46,3,31.234537,121.478699,balanced
2024-01-01 01:00:40.500,EV-0002,80.01,28.95,0.0,0.0,95.98,394.89,29.48,25.83,64.86,6750.0,111.95,22.73,2.53,3,31.234535,121.47856,balanced
2024-01-01 01:00:40.600,EV-0002,79.88,31.16,0.0,0.0,96.15,398.25,81.56,25.51,56.68,6428.0,132.01,22.45,3.32,3,31.234374,121.478583,balanced
2024-01-01 01:00:40.700,EV-0002,79.9,34.29,0.0,9.84,95.75,398.68,25.26,26.35,64.3,6614.0,150.06,22.44,3.31,3,31.23454,121.478432,balanced
2024-01-01 01:00:40.800,EV-0002,79.93,29.5,0.0,0.0,96.34,399.14,50.56,25.39,60.38,6809.0,72.87,22.05,2.57,3,31.234561,121.478704,balanced
2024-01-01 01:00:40.900,EV-0002,79.84,29.71,0.0,0.0,96.36,396.0,94.95,24.71,58.58,6817.0,131.03,22.22,2.42,3,31.234498,121.478721,balanced
2024-01-01 01:00:41.000,EV-0002,79.71,36.76,0.0,0.0,97.03,403.21,67.07,24.98,62.14,6688.0,135.03,22.11,3.06,3,31.234624,121.478588,balanced
2024-01-01 01:00:41.100,EV-0002,78.63,30.62,2.16,0.0,95.15,396.69,62.66,26.07,59.24,6530.0,120.99,22.55,2.43,3,31.23448,121.478463,balanced
2024-01-01 01:00:41.200,EV-0002,78.53,31.82,0.0,0.0,95.78,398.11,72.98,23.51,58.33,6464.0,136.83,22.25,4.09,3,31.234563,121.478521,balanced
2024-01-01 01:00:41.300,EV-0002,78.43,32.95,0.0,0.0,96.85,397.44,48.5,26.07,62.42,6339.0,166.93,21.86,3.98,3,31.234608,121.478685,balanced
2024-01-01 01:00:41.400,EV-0002,78.39,35.44,0.0,-5.97,96.63,395.68,66.71,24.64,64.46,6766.0,148.92,22.25,3.37,3,31.234724,121.478622,balanced
2024-01-01 01:00:41.500,EV-0002,69.54,24.1,17.7,0.0,96.92,396.26,82.45,25.5,60.65,5738.0,77.93,22.77,3.24,3,31.23454,121.478728,balanced
2024-01-01 01:00:41.600,EV-0002,73.69,41.48,0.0,18.34,96.59,399.33,56.29,25.17,67.02,6263.0,149.08,22.09,3.09,3,31.234505,121.478821,balanced
2024-01-01 01:00:41.700,EV-0002,77.61,39.26,0.0,0.0,95.48,401.05,24.18,24.75,59.46,6424.0,167.1,22.73,3.9,3,31.234519,121.478561,balanced
2024-01-01 01:00:41.800,EV-0002,77.54,28.01,0.0,0.0,96.14,396.98,57.34,25.48,58.05,6632.0,109.93,22.29,2.43,3,31.234593,121.478598,balanced
2024-01-01 01:00:41.900,EV-0002,77.51,25.03,0.0,0.0,96.63,396.41,41.0,24.87,57.04,6474.0,82.79,22.76,3.82,3,31.234488,121.478818,balanced
2024-01-01 01:00:42.000,EV-0002,77.57,24.59,0.0,0.0,95.7,396.93,56.71,25.26,56.6,6533.0,78.39,23.06,3.72,3,31.234507,121.478568,balanced
2024-01-01 01:00:42.100,EV-0002,77.61,29.31,0.0,0.0,96.33,399.06,78.65,25.91,60.02,6387.0,89.92,22.71,2.25,3,31.234794,121.478882,balanced
2024-01-01 01:00:42.200,EV-0002,77.68,33.05,0.0,0.0,95.39,402.3,59.62,26.35,61.03,6412.0,128.97,21.95,2.95,3,31.234566,121.478725,balanced
2024-01-01 01:00:42.300,EV-0002,77.69,26.45,0.0,0.0,96.87,396.32,82.85,26.31,58.3,6492.0,96.88,22.63,3.27,3,31.234648,121.478768,balanced
2024-01-01 01:00:42.400,EV-0002,77.68,36.72,0.0,0.0,96.2,395.75,69.69,24.39,61.97,6613.0,150.28,21.17,4.31,3,31.234702,121.478546,balanced
2024-01-01 01:00:42.500,EV-0002,77.68,30.9,0.0,12.56,95.79,401.64,80.48,26.17,66.03,6629.0,130.98,22.53,4.04,3,31.234742,121.478855,balanced
2024-01-01 01:00:42.600,EV-0002,77.69,32.94,0.0,0.0,96.33,397.66,35.17,23.97,60.64,6361.0,108.26,22.17,2.39,3,31.234816,121.478796,balanced
2024-01-01 01:00:42.700,EV-0002,77.7,30.82,0.0,0.0,96.13,397.85,81.85,25.94,61.59,6367.0,130.56,23.12,3.68,3,31.234596,121.478924,balanced
2024-01-01 01:00:42.800,EV-0002,77.68,29.01,0.0,0.0,96.43,399.54,44.31,24.24,59.69,6500.0,109.42,22.98,3.52,3,31.234725,121.478753,balanced
2024-01-01 01:00:42.900,EV-0002,77.72,33.04,0.0,0.0,96.78,399.8,89.9,25.57,62.77,6544.0,167.13,22.92,3.35,3,31.234648,121.478843,balanced
2024-01-01 01:00:43.000,EV-0002,77.68,24.64,0.0,0.0,96.24,396.15,39.34,25.43,59.58,6323.0,104.66,22.78,3.74,3,31.234606,121.478755,balanced
2024-01-01 01:00:43.100,EV-0002,77.66,28.94,0.0,0.0,96.71,400.02,20.88,24.37,62.1,6444.0,99.87,22.0,4.17,3,31.234873,121.478842,balanced
2024-01-01 01:00:43.200,EV-0002,77.64,28.78,0.0,0.0,96.33,398.22,89.64,23.47,61.1,6583.0,123.8,23.54,3.28,3,31.234661,121.478923,balanced
2024-01-01 01:00:43.300,EV-0002,77.66,27.02,0.0,0.0,95.28,395.14,83.35,23.66,58.6,6481.0,80.81,23.16,3.67,3,31.234649,121.478981,balanced
2024-01-01 01:00:43.400,EV-0002,77.68,26.44,0.0,0.0,95.72,399.73,59.5,25.34,60.54,6679.0,159.6,22.45,2.86,3,31.234579,121.478965,balanced
2024-01-01 01:00:43.500,EV-0002,77.6,28.94,0.0,0.0,95.5,397.51,82.5,24.42,61.64,6471.0,128.26,23.2,3.88,3,31.234806,121.478871,balanced
2024-01-01 01:00:43.600,EV-0002,77.59,32.43,0.0,0.0,95.46,400.73,68.46,24.91,61.35,6692.0,159.73,23.48,3.58,3,31.23483,121.478756,balanced
2024-01-01 01:00:43.700,EV-0002,77.56,26.18,0.0,0.0,95.85,399.65,35.1,24.93,57.18,6545.0,79.43,23.52,2.89,3,31.234828,121.478931,balanced
2024-01-01 01:00:43.800,EV-0002,77.51,28.33,0.0,0.0,96.38,398.63,79.11,23.57,58.76,6490.0,116.96,21.91,4.22,3,31.234749,121.478734,balanced
2024-01-01 01:00:43.900,EV-0002,77.47,26.58,0.0,0.0,96.0,397.98,87.69,24.08,58.04,6412.0,155.0,23.73,3.31,3,31.234703,121.478908,balanced
2024-01-01 01:00:44.000,EV-0002,77.49,27.71,0.0,0.0,96.37,395.15,83.26,23.72,60.14,6358.0,134.52,22.43,2.72,3,31.234805,121.478887,balanced
2024-01-01 01:00:44.100,EV-0002,77.57,31.82,0.0,0.0,96.12,399.31,67.95,25.43,58.77,6403.0,122.11,23.41,3.28,3,31.234874,121.478927,balanced
2024-01-01 01:00:44.200,EV-0002,77.6,32.72,0.0,0.0,96.19,395.7,50.36,23.95,57.34,6368.0,123.92,23.36,3.46,3,31.234845,121.478921,balanced
2024-01-01 01:00:44.300,EV-0002,77.49,25.91,0.0,-4.48,96.55,398.97,65.3,23.84,60.13,6391.0,107.44,22.62,3.9,3,31.235014,121.478916,balanced
2024-01-01 01:00:44.400,EV-0002,77.55,29.66,0.0,0.0,96.08,398.1,39.56,25.09,58.38,6250.0,127.09,22.87,2.24,3,31.234815,121.479023,balanced
2024-01-01 01:00:44.500,EV-0002,77.53,31.64,0.0,0.0,95.78,398.22,39.58,23.66,65.09,6420.0,124.35,22.63,2.49,3,31.234929,121.479182,balanced
2024-01-01 01:00:44.600,EV-0002,77.53,32.33,0.0,0.0,95.82,398.88,81.72,25.24,62.78,6418.0,147.96,22.78,2.19,3,31.234802,121.47914,balanced
2024-01-01 01:00:44.700,EV-0002,77.52,29.16,0.0,0.0,95.89,399.0,74.02,24.56,60.58,6479.0,121.53,23.17,2.64,3,31.234782,121.479299,balanced
2024-01-01 01:00:44.800,EV-0002,77.59,29.01,0.0,0.0,96.58,399.82,40.14,25.3,60.68,6464.0,86.21,22.6,3.08,3,31.234886,121.479012,balanced
2024-01-01 01:00:44.900,EV-0002,77.6,26.88,0.0,0.0,95.65,401.38,51.58,24.52,64.0,6399.0,66.54,23.76,2.06,3,31.234825,121.479027,balanced
2024-01-01 01:00:45.000,EV-0002,77.66,29.42,0.0,0.0,95.71,398.83,50.51,25.14,61.29,6442.0,117.18,23.09,2.61,3,31.234861,121.47889,balanced
2024-01-01 01:00:45.100,EV-0002,77.67,28.52,0.0,-9.48,95.96,398.37,71.76,23.26,59.46,6575.0,92.35,23.66,2.39,3,31.234809,121.479172,balanced
2024-01-01 01:00:45.200,EV-0002,77.64,30.77,0.0,0.0,96.18,396.47,50.62,24.19,61.57,6380.0,122.73,23.45,2.17,3,31.234867,121.479221,balanced
2024-01-01 01:00:45.300,EV-0002,77.56,32.03,0.0,0.0,95.23,398.24,34.98,25.14,60.88,6590.0,105.83,23.82,2.32,3,31.234892,121.479129,balanced
2024-01-01 01:00:45.400,EV-0002,71.61,32.07,11.9,0.0,96.69,397.0,57.65,27.36,60.68,6028.0,99.64,23.28,3.99,3,31.234993,121.479163,balanced
2024-01-01 01:00:45.500,EV-0002,74.78,31.64,0.0,0.0,96.0,400.09,43.57,24.4,60.12,6425.0,127.83,22.58,2.27,3,31.234819,121.479348,balanced
2024-01-01 01:00:45.600,EV-0002,74.85,31.98,0.0,0.0,96.19,397.77,54.95,25.54,60.43,6193.0,138.07,23.12,2.38,3,31.234972,121.479225,balanced
2024-01-01 01:00:45.700,EV-0002,74.94,30.4,0.0,2.01,97.25,397.18,56.9,24.27,59.05,6150.0,108.0,22.78,4.12,3,31.234866,121.479196,balanced
2024-01-01 01:00:45.800,EV-0002,75.03,31.67,0.0,0.0,95.94,399.32,32.13,24.24,63.18,6184.0,119.45,23.58,2.22,3,31.234982,121.479182,balanced
2024-01-01 01:00:45.900,EV-0002,75.05,26.88,0.0,0.0,95.42,398.83,30.01,26.15,56.49,6195.0,100.86,23.12,2.65,3,31.234944,121.479331,balanced
2024-01-01 01:00:46.000,EV-0002,75.12,28.66,0.0,0.0,94.89,395.85,76.75,27.02,59.26,6183.0,104.45,24.03,2.94,0,31.234982,121.478985,balanced
2024-01-01 01:00:46.100,EV-0002,75.13,31.24,0.0,0.0,96.13,399.0,54.5,27.15,60.95,6254.0,103.63,22.94,3.03,3,31.235047,121.479241,balanced
2024-01-01 01:00:46.200,EV-0002,75.17,24.67,0.0,-15.46,95.75,395.03,105.92,25.49,56.52,6368.0,114.42,23.54,2.87,3,31.235139,121.479405,balanced
2024-01-01 01:00:46.300,EV-0002,78.33,31.59,0.0,0.0,97.16,396.23,54.93,25.72,64.81,6450.0,132.78,23.33,2.45,3,31.234918,121.479285,balanced
2024-01-01 01:00:46.400,EV-0002,78.33,27.14,0.0,0.0,95.9,398.03,32.1,24.95,59.86,6283.0,106.6,23.93,2.15,3,31.234948,121.479188,balanced
2024-01-01 01:00:46.500,EV-0002,78.24,29.97,0.0,0.0,96.27,400.05,43.45,24.36,59.7,6317.0,126.21,24.27,3.68,3,31.235335,121.47932,balanced
2024-01-01 01:00:46.600,EV-0002,78.24,35.82,0.0,0.0,95.68,397.48,42.65,26.51,64.05,6583.0,154.77,24.4,2.03,3,31.235084,121.47918,balanced
2024-01-01 01:00:46.700,EV-0002,78.29,23.89,0.0,0.0,95.46,398.97,72.72,25.49,57.09,6493.0,119.01,23.93,2.59,3,31.235144,121.479446,balanced
2024-01-01 01:00:46.800,EV-0002,78.22,29.81,0.0,0.0,96.09,400.4,41.33,27.84,58.55,6470.0,161.91,24.34,3.38,3,31.234977,121.479438,balanced
2024-01-01 01:00:46.900,EV-0002,78.23,33.85,0.0,7.52,96.08,399.14,49.37,25.12,61.37,6449.0,151.15,23.63,3.0,3,31.235097,121.479266,balanced
2024-01-01 01:00:47.000,EV-0002,78.28,29.76,0.0,0.0,95.84,397.34,89.56,23.71,63.93,6797.0,112.49,24.6,3.42,3,31.235195,121.479391,balanced
2024-01-01 01:00:47.100,EV-0002,78.22,27.44,0.0,0.0,95.73,398.86,59.67,26.38,62.52,6550.0,101.77,23.7,3.57,3,31.235267,121.47951,balanced
2024-01-01 01:00:47.200,EV-0002,78.24,33.68,0.0,0.0,96.94,399.49,79.54,25.9,61.09,6469.0,140.62,24.15,2.76,3,31.235164,121.479282,balanced
2024-01-01 01:00:47.300,EV-0002,78.16,31.07,0.0,-13.42,96.18,396.6,48.16,25.72,57.28,6459.0,124.67,24.42,2.5,3,31.235267,121.479497,balanced
2024-01-01 01:00:47.400,EV-0002,78.18,26.36,0.0,0.0,95.58,395.99,39.7,24.51,60.45,6437.0,106.93,23.33,2.36,3,31.235188,121.479446,balanced
2024-01-01 01:00:47.500,EV-0002,78.23,31.72,0.0,0.0,96.5,395.88,35.45,24.33,58.79,6609.0,114.6,22.63,3.64,3,31.235011,121.479269,balanced
2024-01-01 01:00:47.600,EV-0002,76.79,32.12,2.88,0.0,95.14,395.67,65.67,25.96,67.13,6199.0,147.55,24.17,3.54,3,31.235025,121.479574,balanced
2024-01-01 01:00:47.700,EV-0002,76.74,31.59,0.0,0.0,96.08,395.56,10.24,24.22,62.54,6537.0,121.93,24.08,3.36,3,31.235069,121.479371,balanced
2024-01-01 01:00:47.800,EV-0002,76.74,26.33,0.0,-5.73,95.63,399.2,61.9,25.9,61.59,6362.0,117.95,24.36,2.69,3,31.235285,121.479308,balanced
2024-01-01 01:00:47.900,EV-0002,76.76,30.66,0.0,0.0,96.24,400.87,58.84,26.54,61.06,6533.0,112.65,22.98,2.83,3,31.235083,121.479519,balanced
2024-01-01 01:00:48.000,EV-0002,76.85,33.72,0.0,0.0,94.77,395.94,35.8,25.88,65.01,6438.0,117.72,23.55,2.83,0,31.235306,121.479535,balanced
2024-01-01 01:00:48.100,EV-0002,76.89,24.4,0.0,0.0,96.29,399.69,37.28,26.07,58.54,6334.0,76.17,25.38,1.48,3,31.235215,121.479562,balanced
2024-01-01 01:00:48.200,EV-0002,76.91,26.51,0.0,0.0,96.03,397.37,104.95,24.01,63.95,6353.0,122.88,23.72,2.68,3,31.235091,121.479587,balanced
2024-01-01 01:00:48.300,EV-0002,76.91,23.76,0.0,0.0,95.15,396.66,43.69,26.0,61.9,6216.0,84.63,25.07,1.74,3,31.235396,121.479566,balanced
2024-01-01 01:00:48.400,EV-0002,80.36,34.56,0.0,0.0,96.66,401.43,75.34,25.77,62.84,6749.0,149.64,24.27,3.22,3,31.235104,121.479399,balanced
2024-01-01 01:00:48.500,EV-0002,80.44,24.83,0.0,0.0,95.92,399.25,20.35,23.2,55.79,6812.0,102.39,24.59,3.29,3,31.235259,121.479502,balanced
2024-01-01 01:00:48.600,EV-0002,80.51,29.73,0.0,0.0,95.58,396.3,23.77,25.23,65.9,6699.0,99.37,24.96,3.11,3,31.235481,121.479613,balanced
2024-01-01 01:00:48.700,EV-0002,80.54,31.7,0.0,-1.91,95.58,395.52,59.52,28.25,64.46,6778.0,74.14,24.0,2.98,3,31.235536,121.47947,balanced
2024-01-01 01:00:48.800,EV-0002,80.43,31.68,0.0,0.0,96.51,399.88,62.75,26.84,62.92,6624.0,118.34,24.32,3.11,3,31.235331,121.479581,balanced
2024-01-01 01:00:48.900,EV-0002,80.46,24.11,0.0,0.0,95.8,397.72,45.44,26.72,59.28,6873.0,126.8,25.04,1.62,3,31.235353,121.479623,balanced
2024-01-01 01:00:49.000,EV-0002,80.47,30.28,0.0,0.0,96.2,400.58,42.42,25.6,62.15,6682.0,108.79,23.94,3.19,3,31.235513,121.479568,balanced
2024-01-01 01:00:49.100,EV-0002,80.45,29.78,0.0,0.0,95.63,396.27,71.38,24.14,62.55,6559.0,122.46,24.38,2.33,3,31.235391,121.479504,balanced
2024-01-01 01:00:49.200,EV-0002,80.4,32.86,0.0,0.0,95.23,393.86,72.01,24.01,64.87,6753.0,172.96,25.8,1.66,3,31.235406,121.479361,balanced
2024-01-01 01:00:49.300,EV-0002,80.43,33.52,0.0,0.0,95.58,397.33,56.49,24.14,63.77,6805.0,111.03,24.89,1.9,3,31.235285,121.479622,balanced
2024-01-01 01:00:49.400,EV-0002,80.47,28.19,0.0,0.0,94.97,396.93,31.77,25.33,62.09,6716.0,126.74,25.08,2.8,0,31.235327,121.479628,balanced
2024-01-01 01:00:49.500,EV-0002,80.39,33.72,0.0,0.0,96.01,393.65,72.24,24.99,62.45,6753.0,128.98,24.35,2.63,3,31.235422,121.479628,balanced
2024-01-01 01:00:49.600,EV-0002,80.38,29.19,0.0,0.0,95.61,395.08,79.19,25.64,66.53,6805.0,120.78,24.96,3.03,3,31.235285,121.479639,balanced
2024-01-01 01:00:49.700,EV-0002,80.45,25.51,0.0,0.0,95.19,399.34,45.78,25.96,59.93,6689.0,113.26,24.99,1.94,3,31.235414,121.479758,balanced
2024-01-01 01:00:49.800,EV-0002,80.43,31.63,0.0,0.0,95.8,399.56,98.39,25.2,64.34,6706.0,142.33,25.09,2.29,3,31.235464,121.479424,balanced
2024-01-01 01:00:49.900,EV-0002,80.43,28.82,0.0,0.0,95.57,396.06,89.8,26.03,60.04,6543.0,128.33,24.84,3.12,3,31.235507,121.479565,balanced
2024-01-01 01:00:50.000,EV-0002,80.41,23.56,0.0,0.0,95.37,395.04,39.56,24.75,59.27,6709.0,113.21,24.48,2.99,3,31.235304,121.479738,balanced
2024-01-01 01:00:50.100,EV-0002,80.36,35.16,0.0,0.0,95.14,396.72,75.57,24.53,63.01,6799.0,163.67,25.29,2.12,3,31.235422,121.479606,balanced
2024-01-01 01:00:50.200,EV-0002,79.77,26.63,1.19,0.0,95.54,397.34,66.42,24.69,57.16,6643.0,92.83,24.55,2.71,3,31.235372,121.479755,balanced
2024-01-01 01:00:50.300,EV-0002,83.0,32.36,0.0,0.0,95.61,395.34,39.65,25.34,64.16,6797.0,129.5,25.86,1.4,3,31.235456,121.479823,balanced
2024-01-01 01:00:50.400,EV-0002,82.95,29.68,0.0,0.0,95.1,399.0,65.75,26.43,56.38,7061.0,118.02,25.05,1.51,3,31.235338,121.479767,balanced
2024-01-01 01:00:50.500,EV-0002,82.88,32.55,0.0,0.0,94.83,398.86,50.13,24.33,64.6,6858.0,152.25,26.18,1.28,0,31.235567,121.479805,balanced
2024-01-01 01:00:50.600,EV-0002,76.74,35.33,12.29,0.0,94.84,395.99,29.2,25.4,66.22,6239.0,147.59,25.41,1.82,0,31.23568,121.479784,balanced
2024-01-01 01:00:50.700,EV-0002,76.73,32.86,0.0,5.58,94.43,397.23,65.16,25.11,61.85,6424.0,105.17,25.76,2.31,0,31.235489,121.479663,balanced
2024-01-01 01:00:50.800,EV-0002,81.11,43.77,0.0,0.0,95.01,396.52,69.6,24.66,71.0,6880.0,195.92,25.98,2.72,3,31.235586,121.479848,balanced
2024-01-01 01:00:50.900,EV-0002,81.06,30.51,0.0,0.0,95.27,398.74,16.73,24.59,62.92,6739.0,130.82,25.71,1.37,3,31.235353,121.479656,balanced
2024-01-01 01:00:51.000,EV-0002,81.03,27.32,0.0,0.0,95.69,400.34,95.86,25.51,61.01,6820.0,67.14,25.53,3.21,3,31.235679,121.479742,balanced
2024-01-01 01:00:51.100,EV-0002,81.0,23.19,0.0,-13.91,95.7,392.67,39.73,25.44,55.83,6752.0,100.83,25.48,3.35,3,31.235474,121.47966,balanced
2024-01-01 01:00:51.200,EV-0002,81.02,29.38,0.0,0.0,95.93,396.79,42.37,24.14,66.01,6734.0,123.04,26.54,2.79,3,31.23551,121.479784,balanced
2024-01-01 01:00:51.300,EV-0002,81.0,30.95,0.0,0.0,94.96,393.36,66.98,26.21,62.56,6806.0,119.35,25.35,2.58,0,31.235434,121.479768,balanced
2024-01-01 01:00:51.400,EV-0002,81.08,34.92,0.0,0.0,94.94,400.3,70.2,24.51,67.13,6663.0,131.08,26.08,1.47,0,31.235674,121.479866,balanced
2024-01-01 01:00:51.500,EV-0002,81.13,32.27,0.0,0.0,95.08,396.16,59.21,25.64,65.52,6790.0,149.74,25.44,2.82,3,31.235373,121.479958,balanced
2024-01-01 01:00:51.600,EV-0002,81.13,26.03,0.0,0.0,94.82,397.53,77.74,24.35,59.93,6751.0,137.7,24.49,3.35,0,31.235713,121.479937,balanced
2024-01-01 01:00:51.700,EV-0002,81.07,30.33,0.0,0.0,96.36,400.0,72.82,26.05,63.87,6795.0,120.78,25.68,2.92,3,31.23545,121.480037,balanced
2024-01-01 01:00:51.800,EV-0002,81.15,25.88,0.0,0.0,95.05,399.68,51.78,25.43,57.97,6852.0,99.57,25.22,2.14,3,31.235603,121.47977,balanced
2024-01-01 01:00:51.900,EV-0002,81.2,28.98,0.0,0.0,96.08,397.67,84.43,25.93,63.67,6796.0,102.59,25.36,3.31,3,31.235447,121.479791,balanced
2024-01-01 01:00:52.000,EV-0002,85.18,39.79,0.0,0.0,95.48,398.79,36.31,25.45,65.56,7240.0,125.13,26.1,1.78,3,31.235639,121.47993,balanced
2024-01-01 01:00:52.100,EV-0002,85.18,28.73,0.0,0.0,95.12,398.41,39.95,24.33,65.08,7073.0,136.2,26.41,2.58,3,31.235767,121.480266,balanced
2024-01-01 01:00:52.200,EV-0002,85.21,32.78,0.0,0.0,95.59,394.4,28.45,26.43,61.02,7282.0,165.68,24.89,3.13,3,31.235686,121.479925,balanced
2024-01-01 01:00:52.300,EV-0002,85.18,32.28,0.0,0.0,95.66,397.89,42.18,24.66,63.01,6980.0,137.78,26.27,2.82,3,31.235548,121.479866,balanced
2024-01-01 01:00:52.400,EV-0002,85.18,29.96,0.0,0.0,95.1,397.37,53.64,26.86,64.23,7016.0,125.8,26.17,2.79,3,31.235541,121.479898,balanced
2024-01-01 01:00:52.500,EV-0002,85.17,30.07,0.0,0.0,95.75,396.82,35.04,24.85,60.41,7220.0,120.79,25.97,1.71,3,31.23585,121.480151,balanced
2024-01-01 01:00:52.600,EV-0002,85.1,30.42,0.0,0.0,96.28,398.31,98.66,26.5,64.99,6996.0,139.43,26.1,1.76,3,31.235685,121.480095,balanced
2024-01-01 01:00:52.700,EV-0002,85.17,26.47,0.0,0.0,95.83,397.83,65.08,24.75,62.41,7111.0,103.02,26.07,2.91,3,31.235715,121.480272,balanced
2024-01-01 01:00:52.800,EV-0002,85.13,29.7,0.0,2.31,95.49,397.88,83.57,24.18,60.78,6966.0,126.69,25.66,2.24,3,31.235708,121.480028,balanced
2024-01-01 01:00:52.900,EV-0002,85.21,31.69,0.0,0.0,95.82,395.6,75.15,26.83,61.52,7147.0,111.78,27.05,2.26,3,31.235641,121.480084,balanced
2024-01-01 01:00:53.000,EV-0002,85.23,32.99,0.0,0.0,95.75,397.8,43.46,25.32,66.98,7132.0,135.79,26.37,3.02,3,31.235569,121.480062,balanced
2024-01-01 01:00:53.100,EV-0002,85.16,33.08,0.0,0.0,94.57,396.73,101.79,26.59,63.73,7015.0,151.23,26.16,1.58,0,31.235713,121.480192,balanced
2024-01-01 01:00:53.200,EV-0002,85.18,29.1,0.0,0.0,95.32,399.41,76.07,25.13,61.56,6973.0,125.54,25.8,2.62,3,31.235848,121.48004,balanced
2024-01-01 01:00:53.300,EV-0002,85.11,31.45,0.0,0.0,95.14,395.67,22.98,25.86,61.11,6879.0,144.99,25.35,3.27,3,31.235648,121.480032,balanced
2024-01-01 01:00:53.400,EV-0002,85.02,27.72,0.0,0.0,94.95,398.23,76.0,26.06,61.44,6778.0,104.8,26.22,1.25,0,31.235532,121.480085,balanced
2024-01-01 01:00:53.500,EV-0002,84.99,27.22,0.0,0.0,95.16,397.19,48.48,25.68,59.53,7041.0,77.53,26.11,1.63,3,31.235705,121.480122,balanced
2024-01-01 01:00:53.600,EV-0002,84.98,30.94,0.0,0.0,94.98,401.6,54.52,24.86,62.03,7204.0,106.54,27.03,1.57,0,31.235748,121.480142,balanced
2024-01-01 01:00:53.700,EV-0002,85.03,29.35,0.0,0.0,95.35,396.05,56.44,25.64,63.77,7173.0,141.41,26.71,1.82,3,31.235716,121.480095,balanced
2024-01-01 01:00:53.800,EV-0002,84.97,27.74,0.0,0.0,94.8,399.11,86.87,26.71,59.77,7012.0,114.97,26.49,1.7,0,31.235603,121.480182,balanced
2024-01-01 01:00:53.900,EV-0002,84.99,28.34,0.0,0.0,94.86,398.77,52.59,26.31,62.39,7063.0,111.11,26.98,2.06,0,31.235756,121.480198,balanced
2024-01-01 01:00:54.000,EV-0002,85.01,27.79,0.0,0.0,95.23,399.83,68.82,25.44,62.26,7089.0,99.62,27.44,0.87,3,31.235901,121.480257,balanced
2024-01-01 01:00:54.100,EV-0002,84.99,28.87,0.0,0.0,94.53,394.8,21.59,24.43,63.55,7161.0,90.02,26.99,2.38,0,31.235778,121.480226,balanced
2024-01-01 01:00:54.200,EV-0002,84.95,29.78,0.0,0.0,94.79,400.43,37.7,25.15,62.21,7019.0,118.01,26.89,1.85,0,31.235687,121.480371,balanced
2024-01-01 01:00:54.300,EV-0002,85.0,35.02,0.0,0.0,94.81,399.26,85.48,24.7,63.42,7227.0,145.98,26.61,1.89,0,31.235824,121.480398,balanced
2024-01-01 01:00:54.400,EV-0002,84.98,25.55,0.0,0.0,95.15,395.66,62.62,25.61,60.08,7078.0,101.43,26.59,1.68,3,31.235755,121.480346,balanced
2024-01-01 01:00:54.500,EV-0002,84.93,31.35,0.0,0.0,95.93,398.77,32.27,26.22,62.21,7136.0,127.57,26.75,1.1,3,31.235986,121.480203,balanced
2024-01-01 01:00:54.600,EV-0002,84.96,32.46,0.0,0.0,94.5,399.38,53.88,26.19,60.91,6893.0,117.47,27.17,2.7,0,31.235802,121.480216,balanced
2024-01-01 01:00:54.700,EV-0002,88.34,33.81,0.0,0.0,94.91,399.01,56.89,26.07,65.31,7384.0,139.66,26.02,1.57,0,31.235978,121.480184,balanced
2024-01-01 01:00:54.800,EV-0002,88.34,28.75,0.0,0.0,93.94,395.83,65.74,25.26,62.01,7322.0,98.13,26.46,1.72,0,31.235776,121.480255,balanced
2024-01-01 01:00:54.900,EV-0002,88.31,31.69,0.0,0.0,95.5,396.87,41.97,25.98,63.14,7335.0,135.93,27.29,2.71,3,31.235889,121.480206,balanced
2024-01-01 01:00:55.000,EV-0002,88.18,33.12,0.0,-8.18,94.63,397.45,54.58,25.04,64.24,7402.0,121.94,27.49,1.22,0,31.23588,121.480147,balanced
2024-01-01 01:00:55.100,EV-0002,88.15,29.25,0.0,0.0,95.41,397.87,84.65,25.79,62.71,7413.0,110.43,27.15,1.57,3,31.235734,121.480221,balanced
2024-01-01 01:00:55.200,EV-0002,88.15,26.18,0.0,0.0,94.46,400.53,45.89,24.9,62.51,7191.0,130.78,26.24,2.9,0,31.23603,121.480376,balanced
2024-01-01 01:00:55.300,EV-0002,88.22,30.54,0.0,0.0,95.06,399.23,93.75,25.81,62.68,7362.0,116.0,27.01,2.22,3,31.235875,121.48042,balanced
2024-01-01 01:00:55.400,EV-0002,88.27,24.18,0.0,-8.79,94.71,398.3,91.65,25.5,59.86,7279.0,114.36,27.24,0.92,0,31.23598,121.48038,balanced
2024-01-01 01:00:55.500,EV-0002,88.34,39.35,0.0,5.55,94.51,399.06,39.95,25.18,66.46,7284.0,148.03,28.04,0.79,0,31.236016,121.480546,balanced
2024-01-01 01:00:55.600,EV-0002,88.34,33.02,0.0,0.0,95.41,397.61,58.22,24.77,62.39,7191.0,121.58,26.55,1.72,3,31.235962,121.480481,balanced
